customer_id,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,RFM_total,segment
17093,1,230.255,593,1,2,1,121,4,Lost
17094,2,359.0,322,2,3,2,232,7,Need Attention
17095,7,2330.975,23,4,4,4,444,12,Champions
17096,11,3597.33,15,5,5,5,555,15,Champions
17097,9,1143.36,2,5,5,4,554,14,Champions
17098,3,489.89500000000004,382,2,3,2,232,7,Need Attention
17099,1,582.17,533,1,2,3,123,6,Need Attention
17100,2,971.74,18,5,3,3,533,11,Loyal Customers
17101,7,1823.075,10,5,4,4,544,13,Champions
17102,1,25.5,262,2,2,1,221,5,Lost
17103,1,424.3,722,1,2,2,122,5,Need Attention
17104,1,414.105,424,1,2,2,122,5,Need Attention
17105,2,665.78,159,3,3,3,333,9,Loyal Customers
17106,1,478.65500000000003,389,2,2,2,222,6,Need Attention
17107,10,10689.625,33,4,5,5,455,14,Champions
17108,1,174.95,664,1,2,1,121,4,Lost
17109,8,1291.71,29,4,5,4,454,13,Champions
17110,3,499.9,165,3,3,2,332,8,Potential Loyalists
17111,2,459.58,47,4,3,2,432,9,Potential Loyalists
17112,1,197.57,503,1,2,1,121,4,Lost
17113,6,2287.34,574,1,4,4,144,9,At Risk
17114,8,801.12,6,5,5,3,553,13,Loyal Customers
17115,7,2597.2400000000002,8,5,4,5,545,14,Champions
17116,1,389.78,648,1,2,2,122,5,Need Attention
17117,1,116.2,288,2,2,1,221,5,Lost
17118,1,157.02,318,2,2,1,221,5,Lost
17119,2,606.91,3,5,3,3,533,11,Loyal Customers
17120,1,307.46,233,2,2,2,222,6,Need Attention
17121,1,297.115,403,2,2,2,222,6,Need Attention
17122,4,565.375,119,3,4,3,343,10,Loyal Customers
17123,3,897.6700000000001,162,3,3,3,333,9,Loyal Customers
17124,1,294.24,185,3,2,2,322,7,Potential Loyalists
17125,1,230.5,50,4,2,1,421,7,Recent Customers
17126,9,1975.28,152,3,5,4,354,12,Loyal Customers
17127,5,940.5300000000001,429,1,4,3,143,8,At Risk
17128,1,157.09,335,2,2,1,221,5,Lost
17129,1,31.85,520,1,2,1,121,4,Lost
17131,5,2335.995,5,5,4,4,544,13,Champions
17132,2,1217.985,452,1,3,4,134,8,At Risk
17133,12,2156.13,16,5,5,4,554,14,Champions
17134,3,625.3,107,3,3,3,333,9,Loyal Customers
17135,10,1599.16,16,5,5,4,554,14,Champions
17136,1,231.68,662,1,2,1,121,4,Lost
17137,6,1099.81,416,1,4,4,144,9,At Risk
17138,7,4363.72,276,2,4,5,245,11,At Risk
17139,25,16990.61,16,5,5,5,555,15,Champions
17140,1,256.27,247,2,2,2,222,6,Need Attention
17141,4,727.58,418,1,4,3,143,8,At Risk
17142,4,1082.275,239,2,4,4,244,10,At Risk
17143,2,877.145,417,1,3,3,133,7,At Risk
17144,2,856.395,1,5,3,3,533,11,Loyal Customers
17145,4,3011.05,513,1,4,5,145,10,At Risk
17146,13,5374.165,106,3,5,5,355,13,Loyal Customers
17147,9,2785.725,23,4,5,5,455,14,Champions
17148,1,124.88,52,4,2,1,421,7,Recent Customers
17149,1,143.10000000000002,451,1,2,1,121,4,Lost
17150,6,1357.95,377,2,4,4,244,10,At Risk
17151,1,161.925,735,1,2,1,121,4,Lost
17152,4,508.875,195,2,4,2,242,8,Need Attention
17153,1,213.78,24,4,2,1,421,7,Recent Customers
17154,1,329.34,75,3,2,2,322,7,Potential Loyalists
17155,7,759.485,18,5,4,3,543,12,Loyal Customers
17156,1,591.87,492,1,2,3,123,6,Need Attention
17157,19,2926.11,8,5,5,5,555,15,Champions
17158,5,1974.15,32,4,4,4,444,12,Champions
17159,5,2056.2400000000002,22,4,4,4,444,12,Champions
17160,17,10203.31,31,4,5,5,455,14,Champions
17161,1,856.01,444,1,2,3,123,6,Need Attention
17162,10,1715.46,29,4,5,4,454,13,Champions
17163,4,596.605,22,4,4,3,443,11,Loyal Customers
17164,7,2467.35,33,4,4,5,445,13,Champions
17165,6,1783.295,284,2,4,4,244,10,At Risk
17166,2,192.16500000000002,39,4,3,1,431,8,Others
17167,3,867.11,380,2,3,3,233,8,At Risk
17168,1,349.35,499,1,2,2,122,5,Need Attention
17169,3,1156.73,58,4,3,4,434,11,Loyal Customers
17170,2,178.68,374,2,3,1,231,6,Others
17171,2,384.59000000000003,289,2,3,2,232,7,Need Attention
17172,3,903.22,79,3,3,3,333,9,Loyal Customers
17173,8,3024.675,5,5,5,5,555,15,Champions
17174,1,59.9,218,2,2,1,221,5,Lost
17175,4,1328.64,44,4,4,4,444,12,Champions
17176,3,744.22,202,2,3,3,233,8,At Risk
17177,1,119.5,505,1,2,1,121,4,Lost
17178,1,432.96000000000004,731,1,2,2,122,5,Need Attention
17179,6,1489.835,178,3,4,4,344,11,Loyal Customers
17180,11,2218.845,56,4,5,4,454,13,Champions
17181,3,234.60500000000002,57,4,3,1,431,8,Others
17182,2,226.95000000000002,423,1,3,1,131,5,Others
17183,6,2004.9150000000002,8,5,4,4,544,13,Champions
17184,2,198.41000000000003,569,1,3,1,131,5,Others
17185,3,229.46,592,1,3,1,131,5,Others
17186,2,84.15,47,4,3,1,431,8,Others
17187,2,425.33500000000004,227,2,3,2,232,7,Need Attention
17188,13,3589.73,11,5,5,5,555,15,Champions
17189,5,953.63,106,3,4,3,343,10,Loyal Customers
17190,7,1321.365,59,4,4,4,444,12,Champions
17191,15,4276.29,28,4,5,5,455,14,Champions
17192,1,75.28,536,1,2,1,121,4,Lost
17193,9,1557.6850000000002,36,4,5,4,454,13,Champions
17194,3,689.725,274,2,3,3,233,8,At Risk
17195,1,545.28,655,1,2,3,123,6,Need Attention
17196,1,327.75,428,1,2,2,122,5,Need Attention
17197,1,764.0350000000001,30,4,2,3,423,9,Recent Customers
17198,3,683.295,24,4,3,3,433,10,Loyal Customers
17199,1,126.715,582,1,2,1,121,4,Lost
17200,4,218.78500000000003,387,2,4,1,241,7,Others
17201,4,1124.05,54,4,4,4,444,12,Champions
17202,1,151.725,421,1,2,1,121,4,Lost
17203,10,3436.525,36,4,5,5,455,14,Champions
17204,9,4375.3550000000005,175,3,5,5,355,13,Loyal Customers
17205,3,900.905,54,4,3,3,433,10,Loyal Customers
17206,1,201.315,53,4,2,1,421,7,Recent Customers
17207,1,292.62,652,1,2,2,122,5,Need Attention
17208,1,111.15,396,2,2,1,221,5,Lost
17209,3,349.85,649,1,3,2,132,6,Need Attention
17210,1,251.72,393,2,2,2,222,6,Need Attention
17211,13,3765.425,27,4,5,5,455,14,Champions
17212,3,679.8100000000001,253,2,3,3,233,8,At Risk
17213,13,4832.425,40,4,5,5,455,14,Champions
17214,6,1016.195,60,3,4,3,343,10,Loyal Customers
17215,1,180.3,464,1,2,1,121,4,Lost
17216,1,63.6,554,1,2,1,121,4,Lost
17217,2,186.725,234,2,3,1,231,6,Others
17218,18,3887.765,4,5,5,5,555,15,Champions
17219,2,259.13,32,4,3,2,432,9,Potential Loyalists
17220,21,4457.31,24,4,5,5,455,14,Champions
17221,5,796.5500000000001,7,5,4,3,543,12,Loyal Customers
17222,6,1532.4850000000001,65,3,4,4,344,11,Loyal Customers
17223,3,523.615,310,2,3,3,233,8,At Risk
17224,1,100.86000000000001,501,1,2,1,121,4,Lost
17225,1,79.72500000000001,582,1,2,1,121,4,Lost
17226,3,718.845,309,2,3,3,233,8,At Risk
17227,12,1304.705,19,5,5,4,554,14,Champions
17228,13,2812.185,16,5,5,5,555,15,Champions
17229,2,318.76,96,3,3,2,332,8,Potential Loyalists
17230,18,6137.795,264,2,5,5,255,12,At Risk
17231,25,7064.8,12,5,5,5,555,15,Champions
17232,2,417.77,3,5,3,2,532,10,Potential Loyalists
17233,3,555.235,35,4,3,3,433,10,Loyal Customers
17234,1,149.89,183,3,2,1,321,6,Others
17235,8,1392.52,25,4,5,4,454,13,Champions
17236,12,1656.085,13,5,5,4,554,14,Champions
17237,4,946.205,11,5,4,3,543,12,Loyal Customers
17238,32,7326.045,3,5,5,5,555,15,Champions
17239,4,803.725,313,2,4,3,243,9,At Risk
17240,1,130.60000000000002,596,1,2,1,121,4,Lost
17241,12,2470.465,385,2,5,5,255,12,At Risk
17242,5,2285.415,108,3,4,4,344,11,Loyal Customers
17243,69,17758.245,1,5,5,5,555,15,Champions
17244,5,1580.67,53,4,4,4,444,12,Champions
17245,2,371.63,205,2,3,2,232,7,Need Attention
17246,2,38.92,547,1,3,1,131,5,Others
17247,1,280.09000000000003,15,5,2,2,522,9,Recent Customers
17248,2,498.065,120,3,3,2,332,8,Potential Loyalists
17249,1,68.03,429,1,2,1,121,4,Lost
17250,2,379.045,4,5,3,2,532,10,Potential Loyalists
17251,3,798.98,363,2,3,3,233,8,At Risk
17252,2,348.90999999999997,117,3,3,2,332,8,Potential Loyalists
17253,1,178.26,18,5,2,1,521,8,Recent Customers
17254,3,469.48,5,5,3,2,532,10,Potential Loyalists
17255,4,781.7,41,4,4,3,443,11,Loyal Customers
17256,5,324.03000000000003,107,3,4,2,342,9,Potential Loyalists
17257,2,166.18,436,1,3,1,131,5,Others
17258,2,417.3,397,2,3,2,232,7,Need Attention
17259,6,1452.39,148,3,4,4,344,11,Loyal Customers
17260,1,120.95,411,1,2,1,121,4,Lost
17261,1,203.665,510,1,2,1,121,4,Lost
17262,11,609.45,52,4,5,3,453,12,Loyal Customers
17263,1,63.440000000000005,208,2,2,1,221,5,Lost
17264,1,268.28,424,1,2,2,122,5,Need Attention
17265,2,550.01,139,3,3,3,333,9,Loyal Customers
17266,5,501.72,2,5,4,2,542,11,Potential Loyalists
17267,2,291.775,127,3,3,2,332,8,Potential Loyalists
17268,11,859.35,108,3,5,3,353,11,Loyal Customers
17269,1,491.81,386,2,2,2,222,6,Need Attention
17270,2,477.4,469,1,3,2,132,6,Need Attention
17271,1,204.3,736,1,2,1,121,4,Lost
17272,4,1943.255,42,4,4,4,444,12,Champions
17273,1,141.12,424,1,2,1,121,4,Lost
17274,2,573.22,35,4,3,3,433,10,Loyal Customers
17275,1,114.1,383,2,2,1,221,5,Lost
17276,1,442.865,402,2,2,2,222,6,Need Attention
17277,2,1018.325,228,2,3,3,233,8,At Risk
17278,2,271.24,241,2,3,2,232,7,Need Attention
17279,1,144.48000000000002,58,4,2,1,421,7,Recent Customers
17280,1,118.86,438,1,2,1,121,4,Lost
17281,6,252.45000000000002,374,2,4,2,242,8,Need Attention
17282,5,1618.665,130,3,4,4,344,11,Loyal Customers
17283,1,180.78500000000003,379,2,2,1,221,5,Lost
17284,8,2574.875,60,3,5,5,355,13,Loyal Customers
17285,2,407.94,628,1,3,2,132,6,Need Attention
17286,3,359.255,22,4,3,2,432,9,Potential Loyalists
17287,21,3790.795,26,4,5,5,455,14,Champions
17288,11,2360.1,9,5,5,4,554,14,Champions
17289,9,1954.8500000000001,32,4,5,4,454,13,Champions
17290,8,1365.095,4,5,5,4,554,14,Champions
17291,1,42.075,308,2,2,1,221,5,Lost
17292,2,237.505,472,1,3,1,131,5,Others
17293,17,3398.73,8,5,5,5,555,15,Champions
17294,2,327.075,669,1,3,2,132,6,Need Attention
17295,3,547.0,29,4,3,3,433,10,Loyal Customers
17296,1,329.205,730,1,2,2,122,5,Need Attention
17297,1,128.18,17,5,2,1,521,8,Recent Customers
17298,5,893.1850000000001,101,3,4,3,343,10,Loyal Customers
17299,6,967.705,12,5,4,3,543,12,Loyal Customers
17300,2,393.64,391,2,3,2,232,7,Need Attention
17301,2,294.39,21,4,3,2,432,9,Potential Loyalists
17302,5,1036.355,15,5,4,3,543,12,Loyal Customers
17303,1,250.04,361,2,2,2,222,6,Need Attention
17304,1,101.075,534,1,2,1,121,4,Lost
17305,1,378.675,649,1,2,2,122,5,Need Attention
17306,21,2959.1850000000004,11,5,5,5,555,15,Champions
17307,11,1849.8000000000002,395,2,5,4,254,11,At Risk
17308,2,292.77000000000004,393,2,3,2,232,7,Need Attention
17309,3,320.39,95,3,3,2,332,8,Potential Loyalists
17310,2,84.15,387,2,3,1,231,6,Others
17311,6,3043.9300000000003,78,3,4,5,345,12,Loyal Customers
17312,3,230.525,139,3,3,1,331,7,Others
17313,1,897.195,31,4,2,3,423,9,Recent Customers
17314,17,4715.775000000001,25,4,5,5,455,14,Champions
17315,43,8279.300000000001,2,5,5,5,555,15,Champions
17316,1,124.45,420,1,2,1,121,4,Lost
17317,3,374.76,46,4,3,2,432,9,Potential Loyalists
17318,1,157.32999999999998,725,1,2,1,121,4,Lost
17319,1,29.099999999999998,669,1,2,1,121,4,Lost
17320,6,2409.175,100,3,4,5,345,12,Loyal Customers
17321,6,1627.385,8,5,4,4,544,13,Champions
17322,5,922.59,376,2,4,3,243,9,At Risk
17323,12,1551.04,15,5,5,4,554,14,Champions
17324,12,1469.425,18,5,5,4,554,14,Champions
17325,3,609.5699999999999,280,2,3,3,233,8,At Risk
17326,2,312.35,408,2,3,2,232,7,Need Attention
17327,2,92.425,410,2,3,1,231,6,Others
17328,1,71.775,673,1,2,1,121,4,Lost
17329,5,942.595,14,5,4,3,543,12,Loyal Customers
17330,4,304.475,23,4,4,2,442,10,Potential Loyalists
17331,1,42.075,124,3,2,1,321,6,Others
17332,5,811.97,528,1,4,3,143,8,At Risk
17333,1,494.25,86,3,2,2,322,7,Potential Loyalists
17334,3,607.0250000000001,302,2,3,3,233,8,At Risk
17335,2,464.34000000000003,384,2,3,2,232,7,Need Attention
17336,1,42.075,472,1,2,1,121,4,Lost
17337,4,1981.06,151,3,4,4,344,11,Loyal Customers
17338,17,11880.405,17,5,5,5,555,15,Champions
17339,3,244.71,94,3,3,2,332,8,Potential Loyalists
17340,18,16084.76,30,4,5,5,455,14,Champions
17341,5,1214.835,157,3,4,4,344,11,Loyal Customers
17342,4,919.215,380,2,4,3,243,9,At Risk
17343,6,1226.79,355,2,4,4,244,10,At Risk
17344,2,418.435,46,4,3,2,432,9,Potential Loyalists
17345,10,1560.83,15,5,5,4,554,14,Champions
17346,26,4970.915,4,5,5,5,555,15,Champions
17347,1,42.075,86,3,2,1,321,6,Others
17348,9,2433.485,15,5,5,5,555,15,Champions
17349,5,622.135,179,3,4,3,343,10,Loyal Customers
17350,7,1779.5610000000001,8,5,4,4,544,13,Champions
17351,12,1557.28,36,4,5,4,454,13,Champions
17352,1,36.25,696,1,2,1,121,4,Lost
17353,4,589.0500000000001,129,3,4,3,343,10,Loyal Customers
17354,4,1485.055,51,4,4,4,444,12,Champions
17355,1,255.385,386,2,2,2,222,6,Need Attention
17356,5,882.3,312,2,4,3,243,9,At Risk
17357,2,323.72,24,4,3,2,432,9,Potential Loyalists
17358,5,861.01,303,2,4,3,243,9,At Risk
17359,2,284.46,11,5,3,2,532,10,Potential Loyalists
17360,6,1196.085,17,5,4,4,544,13,Champions
17361,5,824.615,49,4,4,3,443,11,Loyal Customers
17362,7,1024.04,239,2,4,3,243,9,At Risk
17363,3,649.9350000000001,395,2,3,3,233,8,At Risk
17364,28,11103.75,1,5,5,5,555,15,Champions
17365,15,8115.305,13,5,5,5,555,15,Champions
17366,2,1013.07,432,1,3,3,133,7,At Risk
17367,1,167.55,238,2,2,1,221,5,Lost
17368,14,1982.71,23,4,5,4,454,13,Champions
17369,1,42.075,456,1,2,1,121,4,Lost
17370,4,446.18,73,3,4,2,342,9,Potential Loyalists
17371,6,649.745,17,5,4,3,543,12,Loyal Customers
17372,28,4245.91,41,4,5,5,455,14,Champions
17373,7,1153.55,40,4,4,4,444,12,Champions
17374,3,727.11,219,2,3,3,233,8,At Risk
17375,4,660.55,199,2,4,3,243,9,At Risk
17376,4,453.64,71,3,4,2,342,9,Potential Loyalists
17377,78,15481.255000000001,24,4,5,5,455,14,Champions
17378,1,10.95,374,2,2,1,221,5,Lost
17379,1,389.71999999999997,11,5,2,2,522,9,Recent Customers
17380,3,367.125,434,1,3,2,132,6,Need Attention
17381,38,6714.195000000001,9,5,5,5,555,15,Champions
17382,8,621.825,65,3,5,3,353,11,Loyal Customers
17383,2,236.715,4,5,3,1,531,9,Others
17384,3,234.70000000000002,19,5,3,1,531,9,Others
17385,1,256.11,15,5,2,2,522,9,Recent Customers
17386,7,1087.3,8,5,4,4,544,13,Champions
17387,2,738.885,20,4,3,3,433,10,Loyal Customers
17388,11,990.825,78,3,5,3,353,11,Loyal Customers
17389,61,15042.970000000001,1,5,5,5,555,15,Champions
17390,1,116.45,421,1,2,1,121,4,Lost
17391,2,126.22500000000001,164,3,3,1,331,7,Others
17392,3,575.495,307,2,3,3,233,8,At Risk
17393,2,342.105,411,1,3,2,132,6,Need Attention
17394,1,90.42500000000001,219,2,2,1,221,5,Lost
17395,1,94.575,508,1,2,1,121,4,Lost
17396,14,1824.9750000000001,39,4,5,4,454,13,Champions
17397,3,1164.68,22,4,3,4,434,11,Loyal Customers
17398,3,649.93,115,3,3,3,333,9,Loyal Customers
17400,8,4588.03,126,3,5,5,355,13,Loyal Customers
17401,1,114.85,541,1,2,1,121,4,Lost
17402,23,2508.01,5,5,5,5,555,15,Champions
17403,2,382.87,36,4,3,2,432,9,Potential Loyalists
17404,23,11168.815,4,5,5,5,555,15,Champions
17405,3,1020.385,1,5,3,3,533,11,Loyal Customers
17406,13,3364.475,333,2,5,5,255,12,At Risk
17407,1,535.275,412,1,2,3,123,6,Need Attention
17408,3,195.49,163,3,3,1,331,7,Others
17409,10,3697.0150000000003,185,3,5,5,355,13,Loyal Customers
17410,5,1173.545,16,5,4,4,544,13,Champions
17411,5,1397.68,12,5,4,4,544,13,Champions
17412,16,3690.52,3,5,5,5,555,15,Champions
17413,2,291.325,405,2,3,2,232,7,Need Attention
17414,6,588.9000000000001,44,4,4,3,443,11,Loyal Customers
17415,1,336.59,80,3,2,2,322,7,Potential Loyalists
17416,22,13994.28,30,4,5,5,455,14,Champions
17417,1,164.18,549,1,2,1,121,4,Lost
17418,3,670.0600000000001,42,4,3,3,433,10,Loyal Customers
17419,18,5881.95,11,5,5,5,555,15,Champions
17420,6,953.58,50,4,4,3,443,11,Loyal Customers
17421,3,1045.96,386,2,3,3,233,8,At Risk
17422,11,3530.425,16,5,5,5,555,15,Champions
17423,3,893.965,46,4,3,3,433,10,Loyal Customers
17425,2,731.045,19,5,3,3,533,11,Loyal Customers
17426,13,7656.78,8,5,5,5,555,15,Champions
17427,1,72.075,72,3,2,1,321,6,Others
17428,45,18086.63,1,5,5,5,555,15,Champions
17429,5,1357.46,128,3,4,4,344,11,Loyal Customers
17430,4,622.57,33,4,4,3,443,11,Loyal Customers
17431,1,403.3,313,2,2,2,222,6,Need Attention
17432,9,1728.99,18,5,5,4,554,14,Champions
17433,2,569.96,88,3,3,3,333,9,Loyal Customers
17434,7,2237.42,2,5,4,4,544,13,Champions
17435,1,331.35,411,1,2,2,122,5,Need Attention
17436,5,461.1,2,5,4,2,542,11,Potential Loyalists
17437,1,369.68,530,1,2,2,122,5,Need Attention
17438,5,1363.895,254,2,4,4,244,10,At Risk
17439,1,242.025,656,1,2,2,122,5,Need Attention
17440,4,168.57000000000002,157,3,4,1,341,8,Others
17441,1,293.35,732,1,2,2,122,5,Need Attention
17442,15,4612.575,37,4,5,5,455,14,Champions
17443,1,42.075,220,2,2,1,221,5,Lost
17444,3,2350.745,148,3,3,4,334,10,Loyal Customers
17446,2,120.89999999999999,177,3,3,1,331,7,Others
17447,2,541.53,40,4,3,3,433,10,Loyal Customers
17448,46,14523.67,497,1,5,5,155,11,At Risk
17449,13,4859.825,2,5,5,5,555,15,Champions
17450,51,15767.68,8,5,5,5,555,15,Champions
17451,7,1718.4750000000001,1,5,4,4,544,13,Champions
17453,2,429.345,18,5,3,2,532,10,Potential Loyalists
17454,10,1547.94,192,2,5,4,254,11,At Risk
17455,1,131.7,204,2,2,1,221,5,Lost
17456,2,975.5600000000001,365,2,3,3,233,8,At Risk
17457,14,2229.775,127,3,5,4,354,12,Loyal Customers
17458,2,529.58,15,5,3,3,533,11,Loyal Customers
17459,2,657.3,43,4,3,3,433,10,Loyal Customers
17460,16,2097.245,94,3,5,4,354,12,Loyal Customers
17461,3,735.82,23,4,3,3,433,10,Loyal Customers
17462,2,555.63,60,3,3,3,333,9,Loyal Customers
17463,7,2535.26,16,5,4,5,545,14,Champions
17464,3,686.54,158,3,3,3,333,9,Loyal Customers
17465,7,2483.14,426,1,4,5,145,10,At Risk
17466,2,763.28,10,5,3,3,533,11,Loyal Customers
17467,1,102.6,395,2,2,1,221,5,Lost
17468,3,194.8,10,5,3,1,531,9,Others
17469,17,5043.3,16,5,5,5,555,15,Champions
17470,11,2468.32,45,4,5,5,455,14,Champions
17471,1,321.65000000000003,475,1,2,2,122,5,Need Attention
17472,4,922.35,191,2,4,3,243,9,At Risk
17473,2,568.075,409,2,3,3,233,8,At Risk
17474,1,252.45000000000002,600,1,2,2,122,5,Need Attention
17475,1,194.37,79,3,2,1,321,6,Others
17476,2,489.86,396,2,3,2,232,7,Need Attention
17477,2,944.975,613,1,3,3,133,7,At Risk
17478,2,1094.4950000000001,408,2,3,4,234,9,At Risk
17479,1,371.935,633,1,2,2,122,5,Need Attention
17480,2,879.3050000000001,78,3,3,3,333,9,Loyal Customers
17481,4,1250.865,4,5,4,4,544,13,Champions
17482,2,766.715,487,1,3,3,133,7,At Risk
17483,4,565.63,65,3,4,3,343,10,Loyal Customers
17484,2,209.57,576,1,3,1,131,5,Others
17486,1,396.87,261,2,2,2,222,6,Need Attention
17487,1,160.55,728,1,2,1,121,4,Lost
17488,1,336.5,641,1,2,2,122,5,Need Attention
17489,2,376.64,59,4,3,2,432,9,Potential Loyalists
17490,9,2284.5950000000003,1,5,5,4,554,14,Champions
17491,17,4617.14,1,5,5,5,555,15,Champions
17492,3,1005.6700000000001,248,2,3,3,233,8,At Risk
17493,1,100.91,385,2,2,1,221,5,Lost
17494,1,54.7,502,1,2,1,121,4,Lost
17495,3,806.72,8,5,3,3,533,11,Loyal Customers
17496,4,1374.0900000000001,359,2,4,4,244,10,At Risk
17497,2,186.60000000000002,390,2,3,1,231,6,Others
17498,1,272.21999999999997,76,3,2,2,322,7,Potential Loyalists
17499,2,1235.99,290,2,3,4,234,9,At Risk
17500,3,159.22500000000002,17,5,3,1,531,9,Others
17501,2,288.6,221,2,3,2,232,7,Need Attention
17502,4,689.1,9,5,4,3,543,12,Loyal Customers
17503,2,547.05,3,5,3,3,533,11,Loyal Customers
17504,18,7737.675,206,2,5,5,255,12,At Risk
17505,5,2276.58,162,3,4,4,344,11,Loyal Customers
17506,1,302.2,76,3,2,2,322,7,Potential Loyalists
17507,2,605.58,262,2,3,3,233,8,At Risk
17508,8,4129.405,281,2,5,5,255,12,At Risk
17509,8,6083.64,58,4,5,5,455,14,Champions
17510,2,514.56,25,4,3,2,432,9,Potential Loyalists
17511,60,65543.82,3,5,5,5,555,15,Champions
17512,18,4192.16,29,4,5,5,455,14,Champions
17513,3,624.9000000000001,72,3,3,3,333,9,Loyal Customers
17514,2,522.0,128,3,3,3,333,9,Loyal Customers
17515,9,1586.81,31,4,5,4,454,13,Champions
17516,6,947.5,15,5,4,3,543,12,Loyal Customers
17517,1,153.94,309,2,2,1,221,5,Lost
17518,2,329.42,426,1,3,2,132,6,Need Attention
17519,15,4272.81,17,5,5,5,555,15,Champions
17520,1,546.81,54,4,2,3,423,9,Recent Customers
17521,5,1278.06,30,4,4,4,444,12,Champions
17522,5,988.735,2,5,4,3,543,12,Loyal Customers
17523,4,440.505,11,5,4,2,542,11,Potential Loyalists
17524,3,539.14,361,2,3,3,233,8,At Risk
17525,3,891.45,360,2,3,3,233,8,At Risk
17526,12,2301.885,5,5,5,4,554,14,Champions
17527,4,882.445,54,4,4,3,443,11,Loyal Customers
17528,8,3452.7,1,5,5,5,555,15,Champions
17529,2,1240.25,610,1,3,4,134,8,At Risk
17530,12,2791.69,1,5,5,5,555,15,Champions
17531,3,1210.27,190,2,3,4,234,9,At Risk
17532,1,65.34,386,2,2,1,221,5,Lost
17533,1,34.8,435,1,2,1,121,4,Lost
17534,5,1668.83,54,4,4,4,444,12,Champions
17535,1,164.4,280,2,2,1,221,5,Lost
17536,3,328.98,177,3,3,2,332,8,Potential Loyalists
17537,2,887.6700000000001,30,4,3,3,433,10,Loyal Customers
17538,1,98.42,26,4,2,1,421,7,Recent Customers
17539,4,1171.515,618,1,4,4,144,9,At Risk
17540,6,1462.7250000000001,25,4,4,4,444,12,Champions
17541,1,119.86,510,1,2,1,121,4,Lost
17542,3,340.85,270,2,3,2,232,7,Need Attention
17543,1,120.05,550,1,2,1,121,4,Lost
17544,3,939.195,390,2,3,3,233,8,At Risk
17545,6,1194.26,43,4,4,4,444,12,Champions
17547,2,630.125,376,2,3,3,233,8,At Risk
17548,4,711.01,234,2,4,3,243,9,At Risk
17549,2,143.235,24,4,3,1,431,8,Others
17550,9,2433.79,197,2,5,5,255,12,At Risk
17551,1,290.34,359,2,2,2,222,6,Need Attention
17552,12,2743.2200000000003,60,3,5,5,355,13,Loyal Customers
17553,4,252.45000000000002,130,3,4,2,342,9,Potential Loyalists
17554,5,1718.455,1,5,4,4,544,13,Champions
17555,5,1045.74,20,4,4,3,443,11,Loyal Customers
17556,2,267.745,206,2,3,2,232,7,Need Attention
17557,4,558.135,14,5,4,3,543,12,Loyal Customers
17558,1,259.17,393,2,2,2,222,6,Need Attention
17559,1,167.62,513,1,2,1,121,4,Lost
17560,8,1457.595,95,3,5,4,354,12,Loyal Customers
17561,4,703.02,19,5,4,3,543,12,Loyal Customers
17562,7,1114.655,14,5,4,4,544,13,Champions
17563,2,392.38,578,1,3,2,132,6,Need Attention
17564,3,454.01,24,4,3,2,432,9,Potential Loyalists
17565,1,131.83,587,1,2,1,121,4,Lost
17566,2,869.77,8,5,3,3,533,11,Loyal Customers
17567,9,3859.77,7,5,5,5,555,15,Champions
17568,1,374.45,633,1,2,2,122,5,Need Attention
17569,1,344.14,332,2,2,2,222,6,Need Attention
17570,1,42.075,382,2,2,1,221,5,Lost
17571,5,1627.985,50,4,4,4,444,12,Champions
17572,10,642.085,71,3,5,3,353,11,Loyal Customers
17573,3,380.6,29,4,3,2,432,9,Potential Loyalists
17574,1,185.65,243,2,2,1,221,5,Lost
17575,1,149.875,667,1,2,1,121,4,Lost
17576,41,8619.175,8,5,5,5,555,15,Champions
17577,2,348.75,645,1,3,2,132,6,Need Attention
17578,7,1021.1800000000001,218,2,4,3,243,9,At Risk
17579,4,753.28,5,5,4,3,543,12,Loyal Customers
17580,5,535.395,253,2,4,3,243,9,At Risk
17581,43,16247.735,1,5,5,5,555,15,Champions
17582,5,1214.25,236,2,4,4,244,10,At Risk
17583,1,135.95,560,1,2,1,121,4,Lost
17584,6,3611.25,7,5,4,5,545,14,Champions
17585,7,2027.585,109,3,4,4,344,11,Loyal Customers
17586,1,164.475,619,1,2,1,121,4,Lost
17587,1,176.71,628,1,2,1,121,4,Lost
17588,7,1882.29,100,3,4,4,344,11,Loyal Customers
17589,18,13427.64,60,3,5,5,355,13,Loyal Customers
17590,3,1460.595,2,5,3,4,534,12,Loyal Customers
17591,8,2152.38,73,3,5,4,354,12,Loyal Customers
17592,1,148.3,739,1,2,1,121,4,Lost
17593,11,7666.28,4,5,5,5,555,15,Champions
17594,4,2486.03,85,3,4,5,345,12,Loyal Customers
17595,2,386.69,12,5,3,2,532,10,Potential Loyalists
17596,13,4193.03,23,4,5,5,455,14,Champions
17597,5,2760.0550000000003,214,2,4,5,245,11,At Risk
17598,1,263.88,381,2,2,2,222,6,Need Attention
17599,1,52.05,478,1,2,1,121,4,Lost
17600,1,161.67000000000002,18,5,2,1,521,8,Recent Customers
17601,2,413.08,239,2,3,2,232,7,Need Attention
17602,14,6896.835,2,5,5,5,555,15,Champions
17603,4,1390.8400000000001,78,3,4,4,344,11,Loyal Customers
17604,6,942.38,217,2,4,3,243,9,At Risk
